date(GMT),text,username,user_id,profile_url,profile_pic_url,is_verified,comment_id
"Dec 24th 2019, 10:59:07 am",@marikalss,haiivicky,1176233553,https://www.instagram.com/haiivicky/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/79149361_2400053630259070_3907571051311136768_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=JGKUo-IAigsAX8JMhCb&oh=625263e4805e3e84c044f761eb92a608&oe=5E9F7926,,1.79E+16
"Dec 24th 2019, 11:07:52 am",@haiivicky I wish I could eat that,_clo_mar_,3564580217,https://www.instagram.com/_clo_mar_/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/72483636_641629909700372_1863670817510916096_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=7NCJA9xA8h4AX8oFDOB&oh=7d5b5006eff2c3e66193ed24a9297d37&oe=5E91EC9A,,1.81E+16
"Dec 24th 2019, 11:09:13 am",@itomtomfood thank you!!!,haiivicky,1176233553,https://www.instagram.com/haiivicky/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/79149361_2400053630259070_3907571051311136768_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=JGKUo-IAigsAX8JMhCb&oh=625263e4805e3e84c044f761eb92a608&oe=5E9F7926,,1.79E+16
"Dec 24th 2019, 11:23:01 am",@haiivicky yoo girl treat me,narcy_22,574431198,https://www.instagram.com/narcy_22/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/71802370_3744307382262268_4789216176620175360_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=eCYtr-ZBhhoAX-_zRUx&oh=e66b37632bc9dc1672fb15cc20a293b3&oe=5EA40F80,,1.79E+16
"Dec 24th 2019, 12:18:02 pm",@dlau88,mindingmaiself,20071676375,https://www.instagram.com/mindingmaiself/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/71696536_708737762952084_7150680713124118528_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=1a1-cX5qT7IAX8p-HfR&oh=810e3e22fc45b19a3cab3b4f066c67ad&oe=5E9C6D10,,1.79E+16
"Dec 24th 2019, 12:18:06 pm",@brunchbunnyy,mindingmaiself,20071676375,https://www.instagram.com/mindingmaiself/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/71696536_708737762952084_7150680713124118528_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=1a1-cX5qT7IAX8p-HfR&oh=810e3e22fc45b19a3cab3b4f066c67ad&oe=5E9C6D10,,1.80E+16
"Dec 24th 2019, 12:18:12 pm",@fotoflo,mindingmaiself,20071676375,https://www.instagram.com/mindingmaiself/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/71696536_708737762952084_7150680713124118528_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=1a1-cX5qT7IAX8p-HfR&oh=810e3e22fc45b19a3cab3b4f066c67ad&oe=5E9C6D10,,1.78E+16
"Dec 24th 2019, 12:18:17 pm",@kazyo_,mindingmaiself,20071676375,https://www.instagram.com/mindingmaiself/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/71696536_708737762952084_7150680713124118528_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=1a1-cX5qT7IAX8p-HfR&oh=810e3e22fc45b19a3cab3b4f066c67ad&oe=5E9C6D10,,1.79E+16
"Dec 24th 2019, 12:18:24 pm",@a.balogun13,mindingmaiself,20071676375,https://www.instagram.com/mindingmaiself/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/71696536_708737762952084_7150680713124118528_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=1a1-cX5qT7IAX8p-HfR&oh=810e3e22fc45b19a3cab3b4f066c67ad&oe=5E9C6D10,,1.80E+16
,@e1,mindingmaiself,20071676375,,,,
